Round,Accuracy,Loss,Dropped Client Ratio
1,0.1364000003039837,2.291656827926636,72.0
2,0.1264000006020069,2.297772455215454,64.0
3,0.1291999998688698,2.2921923828125,44.0
4,0.17039999932050706,2.2824945735931395,52.0
5,0.13360000044107437,2.3041721630096434,52.0
6,0.16440000087022782,2.313312358856201,52.0
7,0.14120000019669532,2.4041956806182863,52.0
8,0.16440000109374522,2.3711923122406007,48.0
9,0.12759999960660934,2.340217504501343,52.0
10,0.16360000133514405,2.2960207939147947,68.0
11,0.1891999998688698,2.2920437145233152,56.0
12,0.16519999876618385,2.307399482727051,72.0
13,0.1735999998450279,2.289564599990845,52.0
14,0.1380000016093254,2.332080535888672,52.0
15,0.18200000047683715,2.4090007400512694,56.0
16,0.20239999979734422,2.3526427936553955,68.0
17,0.18040000036358833,2.290974111557007,56.0
18,0.17760000005364418,2.2763108825683593,76.0
19,0.18760000109672548,2.3717158126831053,52.0
20,0.19280000030994415,2.2975506496429445,72.0
21,0.17559999972581863,2.324816179275513,56.0
22,0.13000000029802322,2.3229115200042725,44.0
23,0.17879999965429305,2.3268946266174315,68.0
24,0.15600000008940695,2.3616997051239013,52.0
25,0.1584000001847744,2.370946321487427,60.0
26,0.16440000057220458,2.3242201042175292,56.0
27,0.16120000004768373,2.3606780338287354,48.0
28,0.15760000079870223,2.283174419403076,44.0
29,0.17919999852776528,2.327316198348999,60.0
30,0.18920000165700912,2.3807924079895018,32.0
31,0.20400000005960464,2.597451000213623,44.0
32,0.1531999996304512,2.4427383232116697,52.0
33,0.20239999890327454,2.4610444641113283,40.0
34,0.18400000184774398,2.3890744400024415,52.0
35,0.1855999982357025,2.507260789871216,44.0
36,0.18719999969005585,2.317617530822754,60.0
37,0.19840000033378602,2.390204734802246,52.0
38,0.17239999860525132,2.384953489303589,52.0
39,0.16999999940395355,2.487440433502197,52.0
40,0.19,2.334509754180908,68.0
41,0.16640000090003013,2.3405333137512208,80.0
42,0.16039999961853027,2.489752016067505,48.0
43,0.18560000240802765,2.4598666763305665,52.0
44,0.18679999947547912,2.4304534244537352,60.0
45,0.1799999988079071,2.700691804885864,56.0
46,0.19839999914169312,2.402314338684082,52.0
47,0.2568000005185604,2.6150244426727296,52.0
48,0.19199999809265136,2.5526892948150635,52.0
49,0.17800000071525574,2.3627037525177004,68.0
50,0.19160000026226043,2.4731303787231447,56.0
51,0.17919999986886978,2.3425518894195556,48.0
52,0.17399999976158143,2.380950164794922,56.0
53,0.1440000006556511,2.4313902473449707,40.0
54,0.14400000169873237,2.451149501800537,56.0
55,0.1748000006377697,2.383479747772217,60.0
56,0.22279999792575836,2.295579080581665,60.0
57,0.14400000080466271,2.425887985229492,48.0
58,0.1859999993443489,2.3652797985076903,72.0
59,0.19560000211000442,2.3788884353637694,56.0
60,0.15600000113248824,2.637585172653198,48.0
61,0.22999999955296516,2.4981212997436524,64.0
62,0.188400000333786,2.6123854732513427,44.0
63,0.19920000225305556,2.3976593971252442,68.0
64,0.20639999955892563,2.412178430557251,60.0
65,0.19920000106096267,2.5095802879333498,56.0
66,0.17599999904632568,2.5167642402648926,52.0
67,0.21519999861717223,2.576498579978943,64.0
68,0.20560000091791153,2.3484591102600096,56.0
69,0.17999999985098838,2.507778730392456,60.0
70,0.17840000078082086,2.4637014865875244,60.0
71,0.18559999912977218,2.4287368297576903,52.0
72,0.2139999996125698,2.3690177154541017,52.0
73,0.2040000006556511,2.4294053745269775,56.0
74,0.20479999899864196,2.4316702556610106,48.0
75,0.20879999935626983,2.6146239852905273,56.0
76,0.2308000010251999,2.3051154899597166,76.0
77,0.2096000011265278,2.523139247894287,64.0
78,0.2068000003695488,2.536903390884399,48.0
79,0.22680000066757203,2.5783564186096193,60.0
80,0.23720000088214874,2.4468645000457765,48.0
81,0.2143999983370304,2.6011793994903565,60.0
82,0.22120000064373016,2.794921398162842,56.0
83,0.20800000101327895,2.58427134513855,52.0
84,0.2427999997138977,2.394982385635376,64.0
85,0.17840000078082086,2.4359058475494386,68.0
86,0.18520000025629998,2.402765531539917,48.0
87,0.1727999982982874,2.492216854095459,64.0
88,0.21440000236034393,2.669624071121216,44.0
89,0.1620000010728836,2.348924131393433,44.0
90,0.21480000004172325,2.3909537982940674,68.0
91,0.2108000001311302,2.6727913188934327,52.0
92,0.24960000008344652,2.3469740104675294,44.0
93,0.2247999995946884,2.392374029159546,72.0
94,0.16359999909996986,2.5505183029174803,60.0
95,0.21959999859333038,2.5088720607757566,64.0
96,0.176800000667572,2.4096491146087646,76.0
97,0.22639999836683272,2.4375814723968507,44.0
98,0.2131999996304512,2.345449914932251,64.0
99,0.20239999949932097,2.457875843048096,64.0
100,0.20679999977350236,2.492508707046509,52.0
101,0.19639999963343144,2.578421230316162,56.0
102,0.23759999990463257,2.3435243701934816,60.0
103,0.2551999992132187,2.598086004257202,44.0
104,0.2460000029206276,2.6615309619903567,44.0
105,0.21240000069141388,2.569521436691284,48.0
106,0.22480000093579292,2.4476287364959717,40.0
107,0.1888000002503395,2.7026585292816163,68.0
108,0.2071999977529049,2.4459441661834718,56.0
109,0.23920000076293946,2.4694270277023316,76.0
110,0.25720000013709066,2.4903081130981444,60.0
111,0.24280000030994414,2.309339122772217,72.0
112,0.22920000195503235,2.655405116081238,44.0
113,0.25000000178813936,2.668077435493469,36.0
114,0.2088000011444092,2.5173538541793823,52.0
115,0.22599999994039535,2.380666513442993,60.0
116,0.24320000290870666,2.431784601211548,52.0
117,0.2148000007867813,2.454498977661133,60.0
118,0.24280000150203704,2.358328981399536,60.0
119,0.21640000075101853,2.4320793771743774,56.0
120,0.24480000019073486,2.401447448730469,52.0
121,0.26279999911785124,2.3436477756500245,64.0
122,0.25999999791383743,2.3823930835723877,72.0
123,0.20479999974370003,2.502043561935425,48.0
124,0.2264000016450882,2.4664123916625975,56.0
125,0.25359999895095825,2.473992338180542,48.0
126,0.29000000208616256,2.2889141702651976,52.0
127,0.2628000020980835,2.5300449419021604,56.0
128,0.21040000170469284,2.8326634216308593,44.0
129,0.2787999999523163,2.367098970413208,68.0
130,0.2804000011086464,2.4777889156341555,48.0
131,0.28159999758005144,2.2522159242630004,56.0
132,0.24720000013709068,2.349208827018738,68.0
133,0.28960000097751615,2.4500399732589724,56.0
134,0.23159999907016754,2.2590329170227053,72.0
135,0.22719999939203261,2.5153245449066164,40.0
136,0.28400000035762785,2.4169226694107055,52.0
137,0.2792000004649162,2.4110869216918944,60.0
138,0.2660000030696392,2.761097116470337,28.0
139,0.22719999879598618,2.38457998752594,64.0
140,0.29160000145435333,2.2301518964767455,48.0
141,0.2383999989926815,2.6208716869354247,44.0
142,0.2135999980568886,2.5604195261001585,64.0
143,0.30839999973773957,2.7256276321411135,40.0
144,0.2740000006556511,2.4741673278808594,56.0
145,0.2983999985456467,2.5724012088775634,48.0
146,0.29599999994039533,2.265304350852966,64.0
147,0.3228000018000603,2.185354642868042,68.0
148,0.25839999958872795,2.5015739011764526,52.0
149,0.24479999959468843,2.385654296875,72.0
150,0.2891999971866608,2.385421452522278,44.0
151,0.2839999982714653,2.2615740633010866,60.0
152,0.2643999995291233,2.3500982999801634,52.0
153,0.2976000016927719,2.591261739730835,48.0
154,0.28880000233650205,2.367800259590149,60.0
155,0.2640000027418137,2.4589581155776976,44.0
156,0.27120000183582305,2.3689200925827025,64.0
157,0.2903999972343445,2.2029631662368776,84.0
158,0.30999999910593035,2.1972097969055175,56.0
159,0.23760000079870225,2.407886700630188,68.0
160,0.26080000042915347,2.526045422554016,64.0
161,0.2784000012278557,2.4394927167892457,60.0
162,0.28240000128746034,2.281792039871216,60.0
163,0.30119999855756757,2.436134867668152,52.0
164,0.3103999987244606,2.255831036567688,68.0
165,0.27239999920129776,2.5327066707611086,48.0
166,0.319200000166893,2.3697796630859376,56.0
167,0.28480000004172323,2.3471822595596312,52.0
168,0.2836000007390976,2.2484657430648802,60.0
169,0.27520000278949736,2.2927745676040647,68.0
170,0.24160000085830688,2.66393883228302,52.0
171,0.2699999997019768,2.3628260707855224,68.0
172,0.29920000076293946,2.388859624862671,64.0
173,0.30919999957084654,2.371942176818848,84.0
174,0.3384000039100647,2.2852449512481687,56.0
175,0.2983999979496002,2.1955701017379763,68.0
176,0.27759999930858614,2.4541923713684084,56.0
177,0.29439999908208847,2.402455759048462,68.0
178,0.3351999998092651,2.2351138687133787,56.0
179,0.2864000016450882,2.545898084640503,48.0
180,0.29079999804496764,2.4321249389648436,44.0
181,0.26039999842643735,2.4005194234848024,72.0
182,0.3260000015795231,2.1821265029907226,56.0
183,0.3844000014662743,2.1465223836898804,72.0
184,0.3364000010490418,2.203813714981079,56.0
185,0.28999999806284904,2.362653636932373,52.0
186,0.2915999984741211,2.405677456855774,52.0
187,0.2703999996185303,2.388152599334717,64.0
188,0.33000000298023224,2.214842472076416,64.0
189,0.32759999990463257,2.3726949214935305,72.0
190,0.3004000008106232,2.3906177139282225,80.0
191,0.31960000038146974,2.256286287307739,60.0
192,0.2812000006437302,2.4114961719512937,44.0
193,0.3335999995470047,2.1159913110733033,72.0
194,0.3136000007390976,2.4339725494384767,56.0
195,0.39560000091791153,2.034110016822815,60.0
196,0.31559999942779543,2.5022660970687864,56.0
197,0.3031999996304512,2.313343744277954,56.0
198,0.3731999999284744,2.0575055074691773,72.0
199,0.31799999833106996,2.18314067363739,48.0
200,0.28160000205039976,2.4519146347045897,60.0
201,0.4027999979257584,1.9182220554351808,48.0
202,0.3423999977111816,2.1369630241394044,52.0
203,0.33759999930858614,2.4163593244552612,52.0
204,0.3324000006914139,2.3659942388534545,72.0
205,0.28879999816417695,2.2345078372955323,64.0
206,0.3199999988079071,2.425866250991821,36.0
207,0.38200000166893006,2.012791676521301,64.0
208,0.34599999904632567,2.168395981788635,48.0
209,0.3479999989271164,2.2028542613983153,56.0
210,0.26199999868869783,2.392017197608948,68.0
211,0.34520000040531157,2.1650375890731812,68.0
212,0.33599999934434893,2.0820316457748413,56.0
213,0.3244000017642975,2.284590344429016,64.0
214,0.2960000023245811,2.5692646598815916,56.0
215,0.36519999980926515,2.237795100212097,64.0
216,0.3439999973773956,2.326362900733948,60.0
217,0.365599998831749,2.1022828006744385,76.0
218,0.3412000012397766,2.18640191078186,76.0
219,0.3959999978542328,2.204911608695984,56.0
220,0.367199998497963,2.076311345100403,48.0
221,0.3388000017404556,2.5250933361053467,52.0
222,0.3908000004291534,1.986215500831604,80.0
223,0.3887999999523163,1.9140931177139282,68.0
224,0.3532000011205673,2.0992633056640626,56.0
225,0.3891999983787537,2.1125908279418946,64.0
226,0.37400000035762787,2.0971779203414918,52.0
227,0.35560000002384184,2.1304901456832885,64.0
228,0.3600000005960464,2.0721774387359617,56.0
229,0.3719999980926514,2.151786417961121,48.0
230,0.34520000010728835,2.2397794103622437,72.0
231,0.3356000003218651,2.457668843269348,56.0
232,0.37759999990463256,2.1031671237945555,60.0
233,0.38919999718666076,2.099678292274475,52.0
234,0.32199999928474426,2.3795051431655883,44.0
235,0.37039999723434447,2.0683332872390747,60.0
236,0.3436000007390976,2.2918394231796264,60.0
237,0.3519999966025352,2.0959105920791625,60.0
238,0.40919999599456786,1.9972909259796143,64.0
239,0.3799999964237213,2.0712462854385376,56.0
240,0.42920000076293946,1.8659078979492187,48.0
241,0.37240000158548353,2.0274461126327514,72.0
242,0.4375999963283539,1.8976047945022583,64.0
243,0.4079999965429306,1.9355682992935181,60.0
244,0.3711999970674515,2.123908224105835,52.0
245,0.3855999982357025,2.0359528493881225,56.0
246,0.4740000021457672,1.8132771921157838,56.0
247,0.3835999953746796,2.184053463935852,44.0
248,0.3840000027418137,2.1995017910003662,56.0
249,0.3787999999523163,2.0257647466659545,52.0
250,0.3587999993562698,2.209349722862244,60.0
251,0.420399996638298,1.9678511810302735,44.0
252,0.3891999965906143,2.004257388114929,80.0
253,0.41040000021457673,2.007479271888733,56.0
254,0.3471999979019165,2.1154087448120116,60.0
255,0.4475999987125397,2.0136248683929443,44.0
256,0.357200001180172,2.1249673700332643,68.0
257,0.38520000100135804,2.0179226112365725,52.0
258,0.3656000018119812,2.062779688835144,44.0
259,0.4535999995470047,1.9734800028800965,52.0
260,0.37439999878406527,2.346743369102478,32.0
261,0.3728000009059906,2.1474868392944337,56.0
262,0.4060000005364418,1.9499194526672363,52.0
263,0.4055999994277954,2.099575567245483,48.0
264,0.4083999961614609,1.9055516958236693,60.0
265,0.4184000027179718,2.0095512866973877,60.0
266,0.4008000010251999,1.8353763008117676,60.0
267,0.4819999957084656,1.8720469403266906,52.0
268,0.3851999974250793,2.3164487266540528,40.0
269,0.43679999709129336,1.8466569995880127,60.0
270,0.4347999966144562,1.9179967498779298,64.0
271,0.3815999972820282,2.1862861728668213,48.0
272,0.36959999859333037,2.1247956275939943,52.0
273,0.35960000097751615,2.0970145797729494,44.0
274,0.42199999511241915,2.0570027732849123,52.0
275,0.46799999594688413,1.7102711582183838,72.0
276,0.42840000092983244,1.960283637046814,60.0
277,0.46599999845027923,1.7989093494415282,64.0
278,0.5028000009059906,1.6731870698928832,68.0
279,0.45159999907016757,1.8174948263168336,76.0
280,0.46479999959468843,1.7599118375778198,56.0
281,0.3723999989032745,2.053395318984985,52.0
282,0.3980000001192093,1.9619092082977294,64.0
283,0.4387999975681305,1.9392755365371703,72.0
284,0.46679999589920046,1.9211296367645263,52.0
285,0.4603999996185303,1.6821381282806396,68.0
286,0.47679999947547913,1.8179726648330687,56.0
287,0.42639999598264694,1.977716598510742,60.0
288,0.47319999694824216,1.7465698862075805,40.0
289,0.4247999972105026,1.9624398374557495,48.0
290,0.4671999955177307,1.744134726524353,48.0
291,0.4963999950885773,1.8158182287216187,52.0
292,0.48399999618530276,1.8297155570983887,44.0
293,0.4395999997854233,2.0619565725326536,52.0
294,0.4519999945163727,1.8334309673309326,52.0
295,0.42839999914169313,2.097220010757446,40.0
296,0.5216000020503998,1.7562427592277527,64.0
297,0.4775999999046326,1.8252229118347167,60.0
298,0.4247999978065491,2.1743519830703737,56.0
299,0.46239999890327455,1.9090137481689453,44.0
300,0.4547999972105026,1.8722460126876832,44.0
301,0.4619999986886978,1.9447315883636476,48.0
302,0.4507999926805496,1.9023358869552611,80.0
303,0.39920000195503236,1.9827003765106201,64.0
304,0.4515999984741211,2.074896056652069,68.0
305,0.4327999985218048,1.915472149848938,36.0
306,0.4483999967575073,1.8708382940292358,80.0
307,0.5419999939203263,1.5885789346694947,52.0
308,0.3999999964237213,2.100591959953308,48.0
309,0.5171999984979629,1.616400818824768,52.0
310,0.4571999979019165,2.0025987148284914,64.0
311,0.4551999944448471,1.8295975255966186,56.0
312,0.5260000002384185,1.6233138275146484,64.0
313,0.3960000002384186,2.1299512004852295,68.0
314,0.49080000042915345,1.7303953552246094,64.0
315,0.4224000024795532,1.9652614307403564,68.0
316,0.4515999966859818,1.8534064817428588,56.0
317,0.49599999368190767,1.9262876081466676,48.0
318,0.45439999997615815,1.9883770036697388,40.0
319,0.4383999979496002,1.8994542741775513,48.0
320,0.47719999611377717,1.7691923570632935,48.0
321,0.4975999963283539,1.642348084449768,48.0
322,0.38160000026226043,1.921396379470825,64.0
323,0.5471999990940094,1.654700140953064,76.0
324,0.45839999794960024,1.821311559677124,48.0
325,0.49359999656677245,1.726932020187378,48.0
326,0.4939999985694885,1.8465031337738038,56.0
327,0.5223999977111816,1.6240156149864198,64.0
328,0.46599999368190764,1.7008707189559937,56.0
329,0.479199994802475,1.6573601484298706,48.0
330,0.49519999980926516,1.629414656162262,68.0
331,0.4999999976158142,1.6456079006195068,68.0
332,0.4611999988555908,1.7721564245224,52.0
333,0.4955999994277954,1.804636173248291,56.0
334,0.44959999799728395,1.9321535301208497,32.0
335,0.4856000006198883,1.8159721755981446,40.0
336,0.4220000010728836,1.9577916169166565,40.0
337,0.5059999990463256,1.7002759981155395,80.0
338,0.5043999987840653,1.6919311857223511,68.0
339,0.4700000059604645,2.0509872674942016,56.0
340,0.5420000004768372,1.4135219192504882,60.0
341,0.48799999952316286,1.6385034823417663,56.0
342,0.5068000066280365,1.7060174942016602,40.0
343,0.48479999482631686,1.7519799375534058,44.0
344,0.4687999999523163,1.8240650081634522,56.0
345,0.5055999958515167,1.630078353881836,44.0
346,0.5967999982833863,1.3121384215354919,64.0
347,0.5216000008583069,1.576936082839966,68.0
348,0.4807999968528748,1.774972882270813,44.0
349,0.5531999969482422,1.5612448525428773,44.0
350,0.5375999999046326,1.5853485870361328,72.0
351,0.486799995303154,1.850515923500061,44.0
352,0.5223999965190887,1.6601831531524658,52.0
353,0.5416000032424927,1.5621014285087584,68.0
354,0.4983999979496002,1.7751944637298585,60.0
355,0.488400000333786,1.7503298020362854,68.0
356,0.5380000042915344,1.5804384875297546,72.0
357,0.5275999963283539,1.70302490234375,44.0
358,0.4791999971866608,1.7949823188781737,52.0
359,0.5548000049591064,1.5278714513778686,52.0
360,0.5196000039577484,1.6276564192771912,60.0
361,0.5259999960660935,1.6143903946876526,52.0
362,0.513599995970726,1.7570244669914246,68.0
363,0.5183999985456467,1.64544438123703,68.0
364,0.5472000014781951,1.565251920223236,44.0
365,0.5043999981880188,1.511136565208435,52.0
366,0.47799999833106993,1.783331127166748,56.0
367,0.518799998164177,1.7249882435798645,76.0
368,0.5263999998569489,1.5841272449493409,72.0
369,0.498400000333786,1.7977309465408324,56.0
370,0.5459999990463257,1.6291015005111695,60.0
371,0.5291999995708465,1.5840168118476867,48.0
372,0.44559999465942385,1.8736777019500732,52.0
373,0.45439999759197236,1.812093777656555,56.0
374,0.5436000031232834,1.6024777626991271,64.0
375,0.5156000006198883,1.703040328025818,56.0
376,0.49240000009536744,1.6588864469528197,28.0
377,0.548400000333786,1.5782226920127869,64.0
378,0.5291999977827072,1.67992121219635,52.0
379,0.557200003862381,1.5826825976371766,60.0
380,0.5151999998092651,1.681059889793396,44.0
381,0.48399999618530276,1.754777548313141,56.0
382,0.5195999968051911,1.5987882566452027,60.0
383,0.5075999975204468,1.7757115483283996,44.0
384,0.5219999992847443,1.662455039024353,52.0
385,0.48279999852180483,1.9457252216339112,60.0
386,0.47520000219345093,1.8943213391304017,32.0
387,0.4643999981880188,2.1345043277740476,44.0
388,0.508799991607666,1.774564733505249,32.0
389,0.544399995803833,1.5422299432754516,64.0
390,0.5516000020503998,1.5104738402366638,56.0
391,0.48999999642372133,1.935560293197632,68.0
392,0.6040000033378601,1.452162916660309,60.0
393,0.5272000050544738,1.591369559764862,56.0
394,0.5103999972343445,1.6399402856826781,56.0
395,0.52,1.4280155801773071,76.0
