Round,Accuracy,Loss,Dropped Client Ratio
1,0.21320000171661377,14.011434478759766,56.0
2,0.20759999960660935,11.865574150085449,72.0
3,0.2028000009059906,11.876258430480958,60.0
4,0.20719999849796294,12.709447059631348,64.0
5,0.21840000063180923,12.539442443847657,48.0
6,0.24879999816417694,9.552316341400147,60.0
7,0.27680000007152555,8.627253894805909,64.0
8,0.3380000001192093,6.7282259654998775,48.0
9,0.24040000051259994,8.625463161468506,76.0
10,0.2667999994754791,9.109016723632813,48.0
11,0.25159999847412107,8.25816593170166,56.0
12,0.317600000500679,7.537928724288941,44.0
13,0.2763999980688095,7.386351623535156,32.0
14,0.231599999666214,7.7027559661865235,68.0
15,0.23759999990463257,9.197694292068482,68.0
16,0.28679999947547913,7.665745239257813,56.0
17,0.3279999977350235,8.842468509674072,48.0
18,0.31799999982118604,6.935286283493042,56.0
19,0.3363999968767166,8.071901721954346,64.0
20,0.35560000121593477,5.32682674407959,84.0
21,0.3032000035047531,5.937624197006226,52.0
22,0.3727999997138977,3.9849426555633545,72.0
23,0.3064000004529953,6.782932529449463,64.0
24,0.2587999978661537,8.259426279067993,56.0
25,0.3451999992132187,4.693249750137329,56.0
26,0.3415999990701675,6.8243716526031495,44.0
27,0.3895999988913536,5.051405467987061,68.0
28,0.3283999997377396,6.333431339263916,64.0
29,0.4139999973773956,4.760190463066101,68.0
30,0.3971999979019165,4.238169651031495,80.0
31,0.3363999992609024,5.482372417449951,64.0
32,0.3643999993801117,5.656724166870117,60.0
33,0.37600000262260436,3.9832935905456544,60.0
34,0.3748000019788742,4.3847832775115965,72.0
35,0.358400000333786,5.245908470153808,52.0
36,0.5087999963760376,2.8475504970550536,52.0
37,0.39199999868869784,3.7720466899871825,72.0
38,0.5147999942302703,2.798227672576904,72.0
39,0.5764000022411346,1.8503539371490478,60.0
40,0.33160000294446945,5.65447039604187,56.0
41,0.47400000035762785,3.539511194229126,48.0
42,0.4215999984741211,3.849680323600769,44.0
43,0.4523999971151352,3.2910518503189086,64.0
44,0.42199999451637266,3.219265422821045,60.0
45,0.49119999289512634,2.4919979095458986,60.0
46,0.49839999675750735,3.077645010948181,68.0
47,0.47719999790191653,3.1000925731658935,56.0
48,0.49959999322891235,2.6747963666915893,52.0
49,0.49360000133514403,2.8738498878479004,56.0
50,0.4391999965906143,4.446372618675232,52.0
51,0.51200000166893,2.7088091373443604,56.0
52,0.5183999991416931,3.2173002338409424,48.0
53,0.40680000066757205,4.286865606307983,60.0
54,0.46039999604225157,2.931485342979431,60.0
55,0.5707999968528747,1.9066730260848999,60.0
56,0.40519999861717226,4.002813096046448,40.0
57,0.5215999913215638,2.53747296333313,64.0
58,0.5283999931812287,2.5336517524719238,60.0
59,0.4499999976158142,3.2726503086090086,60.0
60,0.5356000006198883,2.501596245765686,56.0
61,0.4696000003814697,2.5699347829818726,60.0
62,0.5247999954223633,1.9956826496124267,60.0
63,0.5892000007629394,1.9460314750671386,64.0
64,0.5516000032424927,2.3610458612442016,40.0
65,0.451599999666214,2.7365030431747437,52.0
66,0.4987999963760376,2.1308778810501097,48.0
67,0.5159999978542328,2.7894328594207765,60.0
68,0.5452000021934509,2.0024222326278687,48.0
69,0.5459999966621399,2.1645567798614502,48.0
70,0.6307999980449677,1.7063391017913818,68.0
71,0.5919999980926514,1.6806464982032776,68.0
72,0.5567999994754791,2.2201888036727904,56.0
73,0.5583999979496003,2.1271167993545532,44.0
74,0.5635999977588654,2.1036993217468263,60.0
75,0.5867999982833862,1.7691655683517455,60.0
76,0.6072000002861023,1.6855054092407227,64.0
77,0.607999997138977,1.480805287361145,48.0
78,0.6036000025272369,1.5697189664840698,52.0
79,0.5419999980926513,2.508976674079895,56.0
80,0.6035999953746796,1.7444358825683595,56.0
81,0.5479999971389771,2.4480739784240724,52.0
82,0.6563999938964844,1.4240793895721435,72.0
83,0.6080000019073486,1.7323513269424438,56.0
84,0.5791999983787537,1.941178698539734,52.0
85,0.5219999980926514,2.422222867012024,56.0
86,0.5083999955654144,2.6575999450683594,72.0
87,0.5836000061035156,2.0156972408294678,76.0
88,0.6455999994277954,1.3925804281234742,52.0
89,0.539600003361702,2.525775125026703,56.0
90,0.6304000020027161,1.528724570274353,44.0
91,0.5964000010490418,1.8900271224975587,56.0
92,0.6040000009536743,1.6674090027809143,56.0
93,0.6427999997138977,1.7359163904190062,40.0
94,0.6864000034332275,1.1244061803817749,64.0
95,0.5963999974727631,1.4856396007537842,68.0
96,0.6372000074386597,1.3682750177383423,56.0
97,0.6196000051498413,1.4764169311523438,40.0
98,0.6344000053405762,1.689520788192749,36.0
99,0.679599997997284,1.156081337928772,48.0
100,0.6676000046730042,1.478462506532669,48.0
101,0.6200000011920929,1.5803125762939454,36.0
102,0.6879999947547912,1.1162300395965576,56.0
103,0.6048000037670136,1.640027585029602,60.0
104,0.6292000007629395,1.2857699823379516,64.0
105,0.6219999992847443,1.4773303055763245,64.0
106,0.5851999950408936,1.6372672295570374,40.0
107,0.6680000042915344,1.4294373154640199,64.0
108,0.6464000010490417,1.2913453054428101,48.0
109,0.7355999994277954,1.01943904876709,80.0
110,0.6524000012874603,1.3913055872917175,60.0
111,0.6172000026702881,1.9635771775245667,60.0
112,0.7131999945640564,0.9653919625282288,56.0
113,0.6123999989032746,1.7828930926322937,56.0
114,0.6259999978542328,1.402131061553955,68.0
115,0.6044000005722046,1.9637089824676515,68.0
116,0.5972000014781952,1.5606372594833373,56.0
117,0.5980000030994416,2.171072506904602,52.0
118,0.6808000040054322,1.2258962225914,60.0
119,0.6803999996185303,1.2445364475250245,68.0
120,0.6539999985694885,1.2113270449638367,68.0
