Round,Accuracy,Loss,Dropped Client Ratio
1,0.1599999964237213,2.255545139312744,36.0
2,0.20999999344348907,2.214320421218872,28.0
3,0.5,1.8638806343078613,40.0
4,0.49000000953674316,1.5614564418792725,28.0
5,0.49000000953674316,1.560268759727478,28.0
6,0.5,1.4825025796890259,32.0
7,0.7799999713897705,0.9038758277893066,28.0
8,0.8399999737739563,0.7945997714996338,32.0
9,0.8299999833106995,0.6895808577537537,32.0
10,0.800000011920929,0.7052844166755676,24.0
11,0.8399999737739563,0.5278295278549194,20.0
12,0.8399999737739563,0.46702510118484497,24.0
13,0.8799999952316284,0.45731106400489807,20.0
14,0.8399999737739563,0.5782103538513184,32.0
15,0.9300000071525574,0.2600899934768677,16.0
16,0.7900000214576721,0.6619791388511658,24.0
17,0.800000011920929,0.5847569704055786,16.0
18,0.8500000238418579,0.5088625550270081,16.0
19,0.8100000023841858,0.5583086013793945,20.0
20,0.8799999952316284,0.34453076124191284,40.0
21,0.8399999737739563,0.39342212677001953,40.0
22,0.8500000238418579,0.44090402126312256,28.0
23,0.8999999761581421,0.3151775598526001,32.0
24,0.8799999952316284,0.36424720287323,24.0
25,0.8199999928474426,0.3801283538341522,20.0
26,0.9300000071525574,0.26741087436676025,28.0
27,0.9300000071525574,0.2866141200065613,20.0
28,0.9399999976158142,0.14258350431919098,36.0
29,0.9100000262260437,0.2874145209789276,12.0
30,0.8700000047683716,0.37721917033195496,32.0
31,0.9700000286102295,0.14204584062099457,24.0
32,0.9100000262260437,0.24760673940181732,20.0
33,0.9399999976158142,0.1754973828792572,44.0
34,0.9399999976158142,0.22476300597190857,8.0
35,0.949999988079071,0.1904153823852539,20.0
36,0.8999999761581421,0.2112712264060974,24.0
37,0.9100000262260437,0.31913551688194275,20.0
38,0.9300000071525574,0.24692131578922272,16.0
39,0.9100000262260437,0.22024649381637573,20.0
40,0.9100000262260437,0.31246504187583923,36.0
41,0.949999988079071,0.13186565041542053,32.0
42,0.9399999976158142,0.19059240818023682,20.0
43,0.8999999761581421,0.2701973021030426,28.0
44,0.9800000190734863,0.09031547605991364,16.0
45,0.949999988079071,0.1481742411851883,36.0
46,0.9399999976158142,0.199238583445549,24.0
47,0.949999988079071,0.16114205121994019,20.0
48,0.9200000166893005,0.27299603819847107,36.0
49,0.9399999976158142,0.209346204996109,20.0
50,0.9599999785423279,0.18390285968780518,28.0
51,0.949999988079071,0.1620073765516281,28.0
52,0.949999988079071,0.17549501359462738,16.0
53,0.949999988079071,0.0970049649477005,24.0
54,0.9399999976158142,0.1783478707075119,40.0
55,0.9800000190734863,0.08113513141870499,24.0
56,0.9399999976158142,0.13560709357261658,28.0
57,0.9399999976158142,0.24444463849067688,12.0
58,0.9599999785423279,0.15178504586219788,24.0
59,0.9900000095367432,0.05383176729083061,20.0
60,0.9399999976158142,0.184177964925766,20.0
61,0.9700000286102295,0.0908445417881012,40.0
62,0.949999988079071,0.15879833698272705,20.0
63,0.9700000286102295,0.13438665866851807,32.0
64,0.9300000071525574,0.19308416545391083,36.0
65,0.949999988079071,0.1946536898612976,24.0
66,0.9200000166893005,0.23042705655097961,28.0
67,0.9700000286102295,0.07515513896942139,8.0
68,0.9399999976158142,0.16514872014522552,24.0
69,1.0,0.03989322483539581,28.0
70,0.9100000262260437,0.2533402442932129,36.0
71,0.9399999976158142,0.1494946926832199,16.0
72,0.9700000286102295,0.10113243013620377,16.0
73,0.9900000095367432,0.07678986340761185,28.0
74,0.9599999785423279,0.10317414253950119,20.0
75,0.9599999785423279,0.15716466307640076,36.0
76,0.9399999976158142,0.12765060365200043,32.0
77,0.9800000190734863,0.08749394118785858,32.0
78,0.9700000286102295,0.08123185485601425,24.0
79,0.9599999785423279,0.1827073097229004,28.0
80,0.9599999785423279,0.12100215256214142,32.0
81,0.9700000286102295,0.0806862860918045,36.0
82,0.9900000095367432,0.05892961472272873,12.0
83,0.9599999785423279,0.11644068360328674,32.0
84,0.9100000262260437,0.2570069134235382,24.0
85,0.9800000190734863,0.11889733374118805,16.0
86,0.9599999785423279,0.1140911877155304,28.0
87,0.9700000286102295,0.20024539530277252,36.0
88,0.949999988079071,0.16694436967372894,12.0
89,0.9700000286102295,0.08412789553403854,28.0
90,0.949999988079071,0.15262846648693085,24.0
91,0.949999988079071,0.1662285029888153,16.0
92,0.9800000190734863,0.07312102615833282,4.0
93,0.9700000286102295,0.06612907350063324,20.0
94,0.9399999976158142,0.20941825211048126,32.0
95,0.9900000095367432,0.07106303423643112,16.0
96,0.949999988079071,0.09513416886329651,20.0
97,0.9300000071525574,0.19879783689975739,36.0
98,0.9900000095367432,0.10661008208990097,44.0
99,0.9900000095367432,0.04656347259879112,28.0
100,0.9700000286102295,0.07217089831829071,28.0
101,0.949999988079071,0.0880683958530426,28.0
102,0.949999988079071,0.1708669811487198,24.0
103,0.9700000286102295,0.13080470263957977,36.0
104,0.9900000095367432,0.05080407112836838,28.0
105,0.9800000190734863,0.08854655921459198,16.0
106,0.9800000190734863,0.055846329778432846,24.0
107,0.9900000095367432,0.02887500263750553,24.0
108,0.949999988079071,0.14160384237766266,40.0
109,0.949999988079071,0.1705716848373413,32.0
110,1.0,0.014743714593350887,36.0
111,0.9900000095367432,0.022669853642582893,20.0
112,0.9599999785423279,0.10722902417182922,20.0
113,0.9700000286102295,0.08235856145620346,24.0
114,0.9900000095367432,0.030003314837813377,12.0
115,0.9700000286102295,0.16554725170135498,20.0
116,0.9700000286102295,0.1462888866662979,20.0
117,0.9599999785423279,0.1585683673620224,32.0
118,0.9700000286102295,0.08878976851701736,24.0
119,0.9399999976158142,0.12428458034992218,48.0
120,1.0,0.014736789278686047,20.0
121,0.9800000190734863,0.04643094912171364,8.0
122,1.0,0.017252860590815544,36.0
123,0.9800000190734863,0.06003763526678085,36.0
124,0.949999988079071,0.151744082570076,36.0
125,0.9599999785423279,0.07647676765918732,32.0
126,0.9900000095367432,0.06206819415092468,44.0
127,0.9800000190734863,0.1253373771905899,52.0
128,0.9900000095367432,0.04784049838781357,20.0
129,0.9900000095367432,0.057173606008291245,20.0
130,0.949999988079071,0.07394205778837204,32.0
131,0.9900000095367432,0.028064243495464325,28.0
132,0.9800000190734863,0.06577501446008682,32.0
133,0.9900000095367432,0.0349196121096611,20.0
134,0.9800000190734863,0.04573966562747955,40.0
135,0.9700000286102295,0.1087382510304451,16.0
136,0.9900000095367432,0.04955986514687538,20.0
137,0.949999988079071,0.11311500519514084,24.0
138,0.9599999785423279,0.13388600945472717,16.0
139,0.9800000190734863,0.09169090539216995,44.0
140,0.9599999785423279,0.10817727446556091,16.0
141,0.9700000286102295,0.040826842188835144,32.0
142,0.9800000190734863,0.09753013402223587,20.0
143,0.9800000190734863,0.09838355332612991,24.0
144,0.949999988079071,0.1443667709827423,28.0
145,1.0,0.007050400599837303,32.0
146,0.9900000095367432,0.045484770089387894,12.0
147,0.9900000095367432,0.03832700848579407,32.0
148,0.9599999785423279,0.12232961505651474,20.0
149,0.9700000286102295,0.04427402839064598,40.0
150,1.0,0.010866701602935791,36.0
