Round,Accuracy,Loss,Uncomplete Ratio,Epoch Mean
50,0.9100000262260437,0.360269695520401,0.0,1.764
51,0.8500000238418579,0.5094268321990967,12.0,1.744
52,0.9200000166893005,0.37608909606933594,8.0,1.716
53,0.9399999976158142,0.2554396688938141,12.0,1.688
54,0.8899999856948853,0.29451635479927063,16.0,1.642
55,0.8899999856948853,0.3983573913574219,8.0,1.6
56,0.9599999785423279,0.15257591009140015,8.0,1.568
57,0.9100000262260437,0.2784658670425415,8.0,1.544
58,0.9700000286102295,0.1325167566537857,8.0,1.52
59,0.8999999761581421,0.29305094480514526,12.0,1.472
60,0.8700000047683716,0.35907188057899475,0.0,1.626
61,0.9300000071525574,0.24862465262413025,8.0,1.598
62,0.8700000047683716,0.3290749788284302,4.0,1.572
63,0.9100000262260437,0.26030483841896057,16.0,1.52
64,0.9200000166893005,0.25152838230133057,4.0,1.512
65,0.8999999761581421,0.27893581986427307,0.0,1.666
66,0.8899999856948853,0.34388482570648193,8.0,1.63
67,0.9300000071525574,0.3109093904495239,0.0,1.796
68,0.9100000262260437,0.3304130434989929,0.0,1.932
69,0.9100000262260437,0.2873004078865051,12.0,1.882
70,0.9100000262260437,0.3999677300453186,8.0,1.86
71,0.9100000262260437,0.2617490887641907,8.0,1.82
72,0.9200000166893005,0.2854495942592621,20.0,1.766
73,0.8999999761581421,0.3266845643520355,0.0,1.912
74,0.9700000286102295,0.12530606985092163,12.0,1.886
75,0.9399999976158142,0.1927122324705124,16.0,1.842
76,0.9200000166893005,0.2349763810634613,8.0,1.788
77,0.9300000071525574,0.2800314426422119,20.0,1.732
78,0.9300000071525574,0.25252312421798706,20.0,1.674
79,0.8899999856948853,0.4230860471725464,16.0,1.622
80,0.8600000143051147,0.38249897956848145,4.0,1.592
81,0.8600000143051147,0.5438541769981384,8.0,1.556
82,0.9399999976158142,0.18536680936813354,8.0,1.53
83,0.8799999952316284,0.24894306063652039,16.0,1.474
84,0.9300000071525574,0.20345047116279602,4.0,1.442
85,0.9200000166893005,0.26906681060791016,12.0,1.418
86,0.9200000166893005,0.35477742552757263,0.0,1.548
87,0.9300000071525574,0.1991186887025833,16.0,1.492
88,0.9100000262260437,0.3186769485473633,4.0,1.464
89,0.9300000071525574,0.21826300024986267,8.0,1.44
90,0.9200000166893005,0.21430419385433197,8.0,1.404
91,0.8500000238418579,0.47835662961006165,8.0,1.372
92,0.9399999976158142,0.15201184153556824,12.0,1.342
93,0.9300000071525574,0.18567639589309692,8.0,1.3
94,0.9200000166893005,0.24240781366825104,12.0,1.276
95,0.9399999976158142,0.1848447173833847,4.0,1.262
96,0.9300000071525574,0.21389514207839966,4.0,1.254
97,0.949999988079071,0.1656990945339203,8.0,1.23
98,0.9399999976158142,0.19584402441978455,0.0,1.39
99,0.8999999761581421,0.3150753974914551,8.0,1.366
100,0.9100000262260437,0.2281121462583542,4.0,1.34
101,0.9399999976158142,0.17650830745697021,4.0,1.322
102,0.949999988079071,0.17251533269882202,4.0,1.294
103,0.9399999976158142,0.2340668886899948,0.0,1.444
104,0.9900000095367432,0.12058024108409882,4.0,1.436
105,0.9100000262260437,0.22143663465976715,12.0,1.412
106,0.949999988079071,0.1812005639076233,8.0,1.396
107,0.9200000166893005,0.22044220566749573,4.0,1.38
108,0.9800000190734863,0.09824026376008987,4.0,1.348
109,0.9200000166893005,0.26224371790885925,0.0,1.512
110,0.949999988079071,0.1704653799533844,4.0,1.508
111,0.9300000071525574,0.1256030946969986,4.0,1.466
112,0.9100000262260437,0.26619967818260193,0.0,1.62
113,0.9399999976158142,0.14870348572731018,0.0,1.8
114,0.949999988079071,0.1776842474937439,0.0,1.948
115,0.9700000286102295,0.1435789316892624,20.0,1.896
116,0.9399999976158142,0.12409339845180511,12.0,1.844
117,0.9300000071525574,0.35178330540657043,20.0,1.798
118,0.8999999761581421,0.25881484150886536,8.0,1.762
119,0.9900000095367432,0.05973349139094353,16.0,1.72
120,0.9399999976158142,0.14395026862621307,4.0,1.688
121,0.8899999856948853,0.2905380427837372,8.0,1.648
122,0.9399999976158142,0.21949298679828644,0.0,1.8
123,0.9300000071525574,0.2711857259273529,24.0,1.738
124,0.949999988079071,0.16120684146881104,4.0,1.708
125,0.9300000071525574,0.24244004487991333,8.0,1.678
126,0.9200000166893005,0.18488769233226776,4.0,1.636
127,0.9200000166893005,0.31061938405036926,8.0,1.608
128,0.9599999785423279,0.15645796060562134,12.0,1.564
129,0.949999988079071,0.10265745967626572,8.0,1.532
130,0.9599999785423279,0.18323102593421936,8.0,1.506
131,0.9200000166893005,0.3538535237312317,4.0,1.498
132,0.9200000166893005,0.2522541880607605,4.0,1.47
133,0.949999988079071,0.2102961391210556,0.0,1.622
134,0.9200000166893005,0.2255152463912964,12.0,1.584
135,0.9599999785423279,0.12177243828773499,0.0,1.75
136,0.9700000286102295,0.09042994678020477,8.0,1.712
137,0.9399999976158142,0.17642980813980103,12.0,1.66
138,0.9200000166893005,0.1769891232252121,8.0,1.636
139,0.949999988079071,0.2660163342952728,0.0,1.81
140,0.949999988079071,0.22606903314590454,8.0,1.764
141,0.9399999976158142,0.2875062823295593,12.0,1.728
142,0.949999988079071,0.1458974927663803,12.0,1.682
143,0.949999988079071,0.15508466958999634,8.0,1.638
144,0.949999988079071,0.2668810188770294,4.0,1.61
145,0.9399999976158142,0.1585598886013031,0.0,1.772
146,0.9300000071525574,0.13668809831142426,12.0,1.736
147,0.9700000286102295,0.09193214774131775,12.0,1.686
148,0.949999988079071,0.13522782921791077,16.0,1.626
149,0.9700000286102295,0.11130432039499283,4.0,1.598
150,0.9200000166893005,0.1904841810464859,4.0,1.582
151,0.9200000166893005,0.26827603578567505,0.0,1.738
152,0.9700000286102295,0.09014322608709335,12.0,1.7
153,0.9800000190734863,0.09335999190807343,16.0,1.64
154,0.9599999785423279,0.0787544772028923,16.0,1.598
155,0.949999988079071,0.12256769090890884,0.0,1.762
156,0.9599999785423279,0.12167096138000488,8.0,1.73
157,0.9300000071525574,0.21185104548931122,12.0,1.692
158,0.9900000095367432,0.044415656477212906,16.0,1.638
159,0.9399999976158142,0.17936134338378906,8.0,1.572
160,0.9900000095367432,0.05255115404725075,8.0,1.54
161,0.9700000286102295,0.10500196367502213,4.0,1.532
162,0.9900000095367432,0.0464320033788681,8.0,1.514
163,0.9399999976158142,0.15639491379261017,0.0,1.684
164,0.9800000190734863,0.04938622564077377,4.0,1.646
165,0.9399999976158142,0.13143286108970642,0.0,1.798
166,0.9399999976158142,0.17256347835063934,8.0,1.77
167,0.9200000166893005,0.24040628969669342,0.0,1.93
168,0.9300000071525574,0.19892901182174683,16.0,1.876
169,0.949999988079071,0.19136472046375275,16.0,1.818
170,0.9800000190734863,0.07845385372638702,12.0,1.786
171,0.9200000166893005,0.2038707733154297,4.0,1.728
172,0.9599999785423279,0.14275237917900085,16.0,1.676
173,0.8999999761581421,0.2770134508609772,20.0,1.624
174,0.9399999976158142,0.15458330512046814,0.0,1.784
175,0.9300000071525574,0.16413475573062897,4.0,1.772
176,0.9599999785423279,0.1797465682029724,16.0,1.716
177,0.949999988079071,0.17831821739673615,12.0,1.686
178,0.9599999785423279,0.1548091471195221,20.0,1.646
179,0.949999988079071,0.11002662032842636,4.0,1.61
180,0.9399999976158142,0.1948285698890686,0.0,1.764
181,0.9599999785423279,0.10382222384214401,12.0,1.742
182,0.9599999785423279,0.19605614244937897,4.0,1.718
183,0.9700000286102295,0.21222339570522308,8.0,1.668
184,0.9800000190734863,0.07487558573484421,8.0,1.648
185,0.9800000190734863,0.16722963750362396,8.0,1.624
186,0.9399999976158142,0.2560669779777527,4.0,1.608
187,0.9700000286102295,0.07269766926765442,12.0,1.58
188,0.9800000190734863,0.09207987785339355,0.0,1.74
189,0.9700000286102295,0.12781064212322235,0.0,1.89
190,0.9800000190734863,0.06765510886907578,4.0,1.86
191,0.949999988079071,0.08725377917289734,8.0,1.812
192,0.9399999976158142,0.21195906400680542,12.0,1.754
193,0.9599999785423279,0.08418481796979904,12.0,1.718
194,0.9599999785423279,0.10587280988693237,12.0,1.656
195,0.9399999976158142,0.14866556227207184,0.0,1.808
196,0.9599999785423279,0.1059553250670433,8.0,1.78
197,0.9300000071525574,0.2675786316394806,0.0,1.932
198,0.949999988079071,0.10505238175392151,12.0,1.88
199,0.9700000286102295,0.10734196752309799,12.0,1.816
200,0.9599999785423279,0.17966461181640625,20.0,1.762
201,0.9900000095367432,0.06330534815788269,8.0,1.73
202,0.8999999761581421,0.25877365469932556,4.0,1.708
203,0.9200000166893005,0.3566960394382477,12.0,1.672
204,0.9399999976158142,0.21320787072181702,12.0,1.626
205,0.9800000190734863,0.06264552474021912,12.0,1.6
206,0.949999988079071,0.2516404390335083,16.0,1.554
207,0.9599999785423279,0.16550038754940033,8.0,1.538
208,0.9800000190734863,0.0733199343085289,12.0,1.508
209,0.9399999976158142,0.21762388944625854,4.0,1.492
210,0.9900000095367432,0.04371901974081993,12.0,1.462
211,1.0,0.03125730901956558,0.0,1.622
212,0.9700000286102295,0.12302711606025696,16.0,1.578
213,0.949999988079071,0.14705950021743774,20.0,1.51
214,0.9800000190734863,0.10790093243122101,4.0,1.49
215,0.949999988079071,0.1486230343580246,4.0,1.474
216,0.9200000166893005,0.21319445967674255,8.0,1.458
217,0.9700000286102295,0.09879401326179504,4.0,1.45
218,0.9300000071525574,0.15035535395145416,0.0,1.61
219,0.9599999785423279,0.19489111006259918,8.0,1.582
220,0.9599999785423279,0.208570197224617,8.0,1.56
221,0.9300000071525574,0.175919309258461,8.0,1.524
222,0.9599999785423279,0.2409554272890091,8.0,1.482
223,0.9599999785423279,0.15451350808143616,12.0,1.44
224,0.949999988079071,0.13240915536880493,8.0,1.414
225,0.949999988079071,0.12534837424755096,0.0,1.566
226,0.9599999785423279,0.1662723422050476,4.0,1.548
227,0.9800000190734863,0.061276983469724655,8.0,1.532
228,0.9800000190734863,0.05374981835484505,12.0,1.508
229,0.9599999785423279,0.15635886788368225,8.0,1.482
230,0.9599999785423279,0.07841584086418152,4.0,1.456
231,0.9900000095367432,0.05439641326665878,0.0,1.622
232,0.9599999785423279,0.10384168475866318,0.0,1.78
233,0.949999988079071,0.17119774222373962,8.0,1.726
234,0.9700000286102295,0.05553291738033295,4.0,1.718
235,0.9599999785423279,0.2088739424943924,16.0,1.658
236,0.9800000190734863,0.08517052978277206,4.0,1.616
237,0.949999988079071,0.1640363186597824,8.0,1.592
238,0.9800000190734863,0.05261044204235077,12.0,1.568
239,0.9200000166893005,0.18473906815052032,8.0,1.538
240,0.949999988079071,0.13195255398750305,8.0,1.508
241,0.9800000190734863,0.05392887070775032,0.0,1.68
242,0.9599999785423279,0.12159299850463867,4.0,1.654
243,0.9700000286102295,0.09984646737575531,8.0,1.612
244,0.9800000190734863,0.10077446699142456,8.0,1.568
245,0.9700000286102295,0.09641868621110916,0.0,1.71
246,0.9700000286102295,0.0961710661649704,16.0,1.666
247,0.9399999976158142,0.16121093928813934,24.0,1.596
248,0.9700000286102295,0.09153258055448532,4.0,1.572
249,0.9700000286102295,0.08112191408872604,8.0,1.548
250,0.949999988079071,0.1721615344285965,12.0,1.512
251,0.9800000190734863,0.08428346365690231,4.0,1.504
252,0.9599999785423279,0.287084698677063,4.0,1.492
253,0.9599999785423279,0.12766844034194946,8.0,1.446
254,0.9800000190734863,0.06901957839727402,4.0,1.43
255,0.949999988079071,0.20394901931285858,16.0,1.396
256,0.9900000095367432,0.04130609333515167,0.0,1.57
257,0.9599999785423279,0.10500959306955338,8.0,1.546
258,0.9800000190734863,0.07899024337530136,4.0,1.524
259,0.9800000190734863,0.13966137170791626,20.0,1.476
260,0.9900000095367432,0.08444347232580185,16.0,1.434
261,0.9700000286102295,0.07077939063310623,0.0,1.61
262,0.9700000286102295,0.0778493657708168,0.0,1.772
263,0.9200000166893005,0.18681539595127106,4.0,1.748
264,0.9300000071525574,0.1635943204164505,8.0,1.718
265,0.9599999785423279,0.14576488733291626,8.0,1.698
266,0.9399999976158142,0.18735456466674805,0.0,1.864
267,0.9599999785423279,0.09282103180885315,40.0,1.778
268,0.9700000286102295,0.14051799476146698,8.0,1.738
269,0.949999988079071,0.13122685253620148,4.0,1.696
270,0.9800000190734863,0.06716252863407135,8.0,1.672
271,0.9700000286102295,0.11099562048912048,4.0,1.628
272,0.9900000095367432,0.04591122269630432,16.0,1.588
273,0.9800000190734863,0.08350621908903122,24.0,1.514
274,0.949999988079071,0.12595874071121216,8.0,1.484
275,0.9300000071525574,0.23158946633338928,4.0,1.47
276,0.9800000190734863,0.07649655640125275,0.0,1.65
277,0.9700000286102295,0.0774465799331665,12.0,1.62
278,0.9800000190734863,0.09125073254108429,4.0,1.598
279,0.9599999785423279,0.10158655047416687,8.0,1.55
280,0.9599999785423279,0.15990561246871948,0.0,1.702
281,0.9599999785423279,0.09597311168909073,0.0,1.848
282,0.949999988079071,0.18513119220733643,0.0,2.014
283,0.949999988079071,0.1350632905960083,16.0,1.95
284,0.9800000190734863,0.20006446540355682,4.0,1.938
285,0.9399999976158142,0.1905834972858429,12.0,1.906
286,0.9800000190734863,0.057426780462265015,8.0,1.866
287,0.9599999785423279,0.08572398126125336,8.0,1.818
288,0.9700000286102295,0.19731780886650085,16.0,1.764
289,0.9800000190734863,0.04715724289417267,8.0,1.716
290,0.9900000095367432,0.02801539935171604,4.0,1.7
291,0.9800000190734863,0.13188953697681427,20.0,1.652
292,1.0,0.013097953051328659,4.0,1.626
293,0.9900000095367432,0.05397439002990723,8.0,1.598
294,0.9800000190734863,0.07207600027322769,8.0,1.56
295,0.9900000095367432,0.04068584740161896,0.0,1.748
296,0.9599999785423279,0.10817524045705795,4.0,1.732
297,0.9800000190734863,0.03788547217845917,4.0,1.724
298,0.949999988079071,0.21623963117599487,4.0,1.698
299,0.9900000095367432,0.021496528759598732,4.0,1.69
300,0.9599999785423279,0.14968618750572205,8.0,1.672
301,0.9800000190734863,0.03300173208117485,8.0,1.64
302,0.9800000190734863,0.09913506358861923,8.0,1.614
303,0.9700000286102295,0.05709145590662956,8.0,1.572
304,0.9800000190734863,0.054100219160318375,4.0,1.542
305,0.9700000286102295,0.14714759588241577,16.0,1.498
306,0.9700000286102295,0.11765884608030319,4.0,1.478
307,1.0,0.013871694914996624,4.0,1.47
308,0.9700000286102295,0.0950171947479248,8.0,1.438
309,0.949999988079071,0.19898945093154907,8.0,1.418
310,0.9700000286102295,0.08840125799179077,4.0,1.394
311,0.9700000286102295,0.1332693099975586,12.0,1.37
312,0.9800000190734863,0.08227004110813141,0.0,1.54
313,0.9700000286102295,0.0851244330406189,0.0,1.708
314,0.9900000095367432,0.05056147277355194,12.0,1.662
315,1.0,0.019823387265205383,12.0,1.638
316,0.9599999785423279,0.23741216957569122,0.0,1.816
317,0.9800000190734863,0.11199147254228592,8.0,1.78
318,0.9800000190734863,0.12078895419836044,8.0,1.74
319,0.9399999976158142,0.1462913304567337,12.0,1.692
320,0.9800000190734863,0.10855214297771454,16.0,1.662
321,0.9900000095367432,0.029746796935796738,12.0,1.636
322,0.9800000190734863,0.1300087720155716,24.0,1.568
323,0.9599999785423279,0.05955083668231964,4.0,1.546
324,0.9800000190734863,0.06150678172707558,4.0,1.534
325,0.9700000286102295,0.08719436824321747,8.0,1.494
326,0.9800000190734863,0.05360140651464462,8.0,1.456
327,0.9700000286102295,0.15356044471263885,4.0,1.448
328,0.9900000095367432,0.029021039605140686,4.0,1.44
329,0.9800000190734863,0.1845780611038208,0.0,1.612
330,0.949999988079071,0.19840656220912933,16.0,1.58
331,0.9700000286102295,0.13258203864097595,8.0,1.552
332,1.0,0.017280669882893562,8.0,1.524
333,0.9900000095367432,0.028804250061511993,20.0,1.476
334,1.0,0.017452849075198174,8.0,1.444
335,0.9599999785423279,0.10361488163471222,0.0,1.626
336,0.9599999785423279,0.10530537366867065,4.0,1.61
337,0.9599999785423279,0.1395253688097,12.0,1.586
338,0.9800000190734863,0.056796345859766006,8.0,1.55
339,0.9800000190734863,0.047111183404922485,4.0,1.522
340,0.9800000190734863,0.1278982162475586,4.0,1.498
341,0.9599999785423279,0.13098375499248505,0.0,1.672
342,0.9800000190734863,0.030872538685798645,12.0,1.652
343,0.9700000286102295,0.1521899253129959,0.0,1.832
344,0.949999988079071,0.13065806031227112,12.0,1.802
345,1.0,0.035990457981824875,12.0,1.766
346,0.949999988079071,0.1467749923467636,8.0,1.746
347,0.9800000190734863,0.04577372223138809,4.0,1.714
348,0.9900000095367432,0.027081631124019623,12.0,1.684
349,0.9900000095367432,0.05041614547371864,4.0,1.652
350,0.9700000286102295,0.07879340648651123,8.0,1.614
351,0.9800000190734863,0.05283493921160698,12.0,1.574
352,0.9800000190734863,0.05097324028611183,0.0,1.742
353,0.9700000286102295,0.143438920378685,4.0,1.71
354,1.0,0.007994867861270905,4.0,1.674
355,0.9700000286102295,0.09053802490234375,4.0,1.632
356,0.949999988079071,0.22730571031570435,12.0,1.592
357,0.9800000190734863,0.06704588979482651,0.0,1.748
358,0.9399999976158142,0.15447141230106354,12.0,1.718
359,1.0,0.016764800995588303,4.0,1.694
360,0.9700000286102295,0.053498897701501846,12.0,1.648
361,0.9800000190734863,0.11395314335823059,12.0,1.6
362,0.9599999785423279,0.09357656538486481,8.0,1.544
363,0.9900000095367432,0.05456583946943283,12.0,1.504
364,0.9900000095367432,0.03058980032801628,8.0,1.488
365,0.9800000190734863,0.059907492250204086,0.0,1.666
366,0.9900000095367432,0.02031010575592518,12.0,1.636
367,0.9900000095367432,0.033986497670412064,16.0,1.596
368,0.9700000286102295,0.0918026864528656,0.0,1.754
369,0.9599999785423279,0.22826243937015533,20.0,1.702
370,0.9700000286102295,0.048206157982349396,8.0,1.654
371,0.949999988079071,0.13355618715286255,4.0,1.63
372,0.9599999785423279,0.12125763297080994,4.0,1.608
373,0.9599999785423279,0.28627780079841614,4.0,1.584
374,0.9800000190734863,0.10974573343992233,8.0,1.552
375,0.9800000190734863,0.05464935675263405,8.0,1.52
376,0.9800000190734863,0.035942450165748596,4.0,1.48
377,0.9700000286102295,0.13351722061634064,8.0,1.45
378,0.9800000190734863,0.10867686569690704,4.0,1.434
379,0.9800000190734863,0.05168795958161354,0.0,1.6
380,1.0,0.006786706857383251,4.0,1.576
381,1.0,0.025903496891260147,0.0,1.744
382,0.9900000095367432,0.04398249089717865,4.0,1.72
383,0.9900000095367432,0.04315316304564476,24.0,1.668
384,0.9800000190734863,0.06329904496669769,8.0,1.644
385,1.0,0.015629159286618233,8.0,1.61
386,0.949999988079071,0.07773406058549881,24.0,1.53
387,0.949999988079071,0.10870926082134247,8.0,1.496
388,0.9599999785423279,0.08850304782390594,4.0,1.464
389,1.0,0.019086068496108055,0.0,1.64
390,0.949999988079071,0.11047154664993286,4.0,1.62
391,0.9900000095367432,0.04033646732568741,4.0,1.596
392,0.9700000286102295,0.0900222659111023,4.0,1.574
393,0.9900000095367432,0.024737076833844185,4.0,1.558
394,0.9700000286102295,0.14083021879196167,8.0,1.542
395,0.9800000190734863,0.048243988305330276,16.0,1.494
396,0.9700000286102295,0.06305598467588425,0.0,1.672
397,0.9200000166893005,0.2033681720495224,12.0,1.642
398,0.9599999785423279,0.11310894787311554,20.0,1.586
399,0.9900000095367432,0.03872217610478401,8.0,1.572
400,0.9599999785423279,0.17771266400814056,8.0,1.534
401,1.0,0.011993839405477047,4.0,1.516
402,0.9599999785423279,0.152459979057312,0.0,1.696
403,0.9800000190734863,0.10257941484451294,4.0,1.68
404,0.9599999785423279,0.11370071768760681,4.0,1.634
405,0.9700000286102295,0.10787108540534973,12.0,1.61
406,1.0,0.020657967776060104,8.0,1.582
407,0.9800000190734863,0.051621101796627045,12.0,1.558
408,1.0,0.007372857537120581,8.0,1.524
409,1.0,0.012242043390870094,8.0,1.5
410,0.9800000190734863,0.05717058107256889,4.0,1.478
411,0.9700000286102295,0.06312474608421326,4.0,1.462
412,0.9599999785423279,0.2494555413722992,4.0,1.442
413,0.9800000190734863,0.07769965380430222,8.0,1.422
414,0.9700000286102295,0.0666688084602356,0.0,1.598
415,0.949999988079071,0.15740157663822174,12.0,1.568
416,0.9800000190734863,0.04309771955013275,8.0,1.552
417,1.0,0.006247644312679768,8.0,1.528
418,0.9900000095367432,0.06230610981583595,4.0,1.52
419,0.9200000166893005,0.17368155717849731,4.0,1.504
420,0.9900000095367432,0.028570309281349182,0.0,1.686
421,0.9900000095367432,0.03827812522649765,8.0,1.67
422,0.9800000190734863,0.09140866994857788,20.0,1.612
423,0.9900000095367432,0.0174864474684,0.0,1.792
424,0.9900000095367432,0.03719725459814072,16.0,1.756
425,0.9900000095367432,0.061851873993873596,12.0,1.708
426,0.9700000286102295,0.06511165201663971,12.0,1.66
427,1.0,0.02928573451936245,4.0,1.642
428,1.0,0.015307927504181862,4.0,1.618
429,0.9800000190734863,0.09834691137075424,12.0,1.57
430,0.9800000190734863,0.12272939085960388,4.0,1.54
431,0.9900000095367432,0.036637384444475174,12.0,1.516
432,0.9700000286102295,0.06231323257088661,4.0,1.488
433,0.9900000095367432,0.04462703689932823,4.0,1.456
434,0.9599999785423279,0.14178937673568726,8.0,1.44
435,1.0,0.026966579258441925,0.0,1.616
436,0.9900000095367432,0.0420728400349617,16.0,1.564
437,1.0,0.014667587354779243,4.0,1.544
438,0.9900000095367432,0.11445996910333633,4.0,1.528
439,0.9700000286102295,0.1557265669107437,8.0,1.492
440,0.9700000286102295,0.09283379465341568,0.0,1.678
441,1.0,0.014950983226299286,4.0,1.662
442,0.9800000190734863,0.08822815865278244,16.0,1.602
443,1.0,0.03347504884004593,4.0,1.594
444,0.9900000095367432,0.05574306100606918,16.0,1.554
445,0.9900000095367432,0.07637061923742294,0.0,1.714
446,0.949999988079071,0.12149882316589355,16.0,1.666
447,0.9800000190734863,0.06783562153577805,20.0,1.618
448,0.9800000190734863,0.0392131432890892,8.0,1.586
449,0.9900000095367432,0.02681806869804859,4.0,1.556
450,0.9599999785423279,0.09220576286315918,12.0,1.536
451,0.9800000190734863,0.03525422513484955,4.0,1.528
452,1.0,0.01097236480563879,4.0,1.504
453,0.9599999785423279,0.14650246500968933,8.0,1.47
454,0.9800000190734863,0.09891598671674728,0.0,1.626
455,0.9900000095367432,0.02539941482245922,12.0,1.586
456,0.9900000095367432,0.033242300152778625,4.0,1.57
457,0.9900000095367432,0.025836290791630745,8.0,1.536
458,1.0,0.014816238544881344,8.0,1.512
459,0.9599999785423279,0.11564691364765167,4.0,1.482
460,0.9700000286102295,0.08129535615444183,8.0,1.466
461,0.9800000190734863,0.04871753603219986,0.0,1.656
462,0.9700000286102295,0.07674448192119598,4.0,1.64
463,0.9800000190734863,0.054781876504421234,16.0,1.58
464,0.9700000286102295,0.06943122297525406,8.0,1.542
465,0.9800000190734863,0.05063957720994949,12.0,1.51
466,0.9399999976158142,0.18406330049037933,8.0,1.486
467,0.9700000286102295,0.13894516229629517,0.0,1.68
468,0.949999988079071,0.15100078284740448,8.0,1.648
469,0.9800000190734863,0.048710063099861145,8.0,1.634
470,0.9800000190734863,0.06936834752559662,8.0,1.61
471,1.0,0.02450847625732422,12.0,1.582
472,0.9900000095367432,0.029942160472273827,4.0,1.558
473,0.9900000095367432,0.048157963901758194,8.0,1.538
474,0.9599999785423279,0.1718740612268448,4.0,1.49
475,0.9599999785423279,0.1484706550836563,4.0,1.466
476,0.9900000095367432,0.03623330220580101,16.0,1.43
477,0.9900000095367432,0.043175362050533295,0.0,1.604
478,0.9800000190734863,0.028926145285367966,0.0,1.796
479,0.9800000190734863,0.03312329947948456,12.0,1.772
480,1.0,0.00629954831674695,16.0,1.726
481,0.9900000095367432,0.023096967488527298,12.0,1.688
482,1.0,0.014669821597635746,4.0,1.68
483,1.0,0.013206316158175468,16.0,1.634
484,0.9700000286102295,0.04307307302951813,12.0,1.602
485,0.9700000286102295,0.16639667749404907,8.0,1.578
486,0.9700000286102295,0.09918564558029175,4.0,1.562
487,0.9800000190734863,0.056882258504629135,12.0,1.522
488,0.9700000286102295,0.04409971088171005,0.0,1.684
489,0.9800000190734863,0.09290529042482376,0.0,1.874
490,0.9800000190734863,0.04124285280704498,8.0,1.85
491,0.9800000190734863,0.03984346240758896,12.0,1.81
492,0.9900000095367432,0.03474979102611542,20.0,1.764
493,0.9599999785423279,0.07352016866207123,16.0,1.716
494,0.9599999785423279,0.09583836793899536,8.0,1.676
495,0.9700000286102295,0.1542549878358841,8.0,1.632
496,0.9800000190734863,0.060436952859163284,12.0,1.592
497,1.0,0.006725536659359932,0.0,1.764
498,0.9800000190734863,0.10975708067417145,12.0,1.734
499,1.0,0.010429740883409977,4.0,1.702
500,0.9800000190734863,0.04339149594306946,16.0,1.664
