Round,Accuracy,Loss,Uncomplete Ratio,Epoch Mean
52,0.46000000834465027,1.7775521278381348,16.0,2.24
53,0.33000001311302185,1.8248686790466309,12.0,2.2
54,0.3499999940395355,1.846266269683838,16.0,2.144
55,0.38999998569488525,1.80415940284729,24.0,2.08
56,0.25,1.7389048337936401,0.0,2.194
57,0.28999999165534973,1.8478275537490845,8.0,2.146
58,0.27000001072883606,1.7768168449401855,0.0,2.28
59,0.2800000011920929,1.773043155670166,8.0,2.214
60,0.2800000011920929,1.8839763402938843,12.0,2.136
61,0.28999999165534973,1.8613483905792236,12.0,2.088
62,0.3700000047683716,1.8395053148269653,8.0,2.056
63,0.36000001430511475,1.6821292638778687,16.0,1.996
64,0.3400000035762787,1.7967782020568848,8.0,1.924
65,0.4300000071525574,1.6875042915344238,8.0,1.894
66,0.3400000035762787,1.8960250616073608,8.0,1.848
67,0.3499999940395355,1.9071450233459473,8.0,1.81
68,0.3199999928474426,1.8452398777008057,8.0,1.778
69,0.28999999165534973,1.826194405555725,4.0,1.744
70,0.3199999928474426,1.740259051322937,8.0,1.706
71,0.3199999928474426,1.707520604133606,12.0,1.666
72,0.38999998569488525,1.6980576515197754,0.0,1.8
73,0.33000001311302185,1.7624249458312988,4.0,1.746
74,0.3700000047683716,1.7013533115386963,16.0,1.672
75,0.3100000023841858,1.7781076431274414,4.0,1.656
76,0.38999998569488525,1.6935145854949951,0.0,1.782
77,0.30000001192092896,1.835888385772705,8.0,1.738
78,0.3100000023841858,1.7798675298690796,8.0,1.686
79,0.27000001072883606,1.8027527332305908,0.0,1.828
80,0.36000001430511475,1.7823691368103027,12.0,1.788
81,0.2800000011920929,1.8935545682907104,8.0,1.73
82,0.3400000035762787,1.9146476984024048,4.0,1.704
83,0.3400000035762787,1.7595220804214478,0.0,1.82
84,0.4099999964237213,1.6361581087112427,12.0,1.768
85,0.30000001192092896,1.8318054676055908,8.0,1.706
86,0.33000001311302185,1.814621090888977,16.0,1.672
87,0.36000001430511475,1.717972755432129,8.0,1.64
88,0.3400000035762787,1.7034915685653687,12.0,1.61
89,0.3700000047683716,1.7520169019699097,0.0,1.756
90,0.3799999952316284,1.5808885097503662,8.0,1.702
91,0.25999999046325684,1.7884007692337036,12.0,1.666
92,0.3499999940395355,1.8551652431488037,8.0,1.654
93,0.3799999952316284,1.8106199502944946,0.0,1.798
94,0.3199999928474426,1.8583074808120728,8.0,1.744
95,0.38999998569488525,1.6600744724273682,4.0,1.718
96,0.30000001192092896,1.8479641675949097,0.0,1.85
97,0.3100000023841858,1.8306841850280762,16.0,1.802
98,0.3700000047683716,1.7745243310928345,8.0,1.762
99,0.3499999940395355,1.7649990320205688,8.0,1.716
100,0.3400000035762787,1.797430157661438,8.0,1.668
101,0.41999998688697815,1.6451187133789062,4.0,1.612
102,0.28999999165534973,1.853117823600769,4.0,1.594
103,0.33000001311302185,1.6718999147415161,4.0,1.544
104,0.3700000047683716,1.7254304885864258,0.0,1.69
105,0.3400000035762787,1.7373007535934448,8.0,1.664
106,0.36000001430511475,1.7420696020126343,4.0,1.642
107,0.3700000047683716,1.6856006383895874,8.0,1.61
108,0.3199999928474426,1.7833237648010254,8.0,1.586
109,0.3799999952316284,1.6282910108566284,0.0,1.732
110,0.30000001192092896,1.7735072374343872,8.0,1.7
111,0.3799999952316284,1.6724557876586914,0.0,1.832
112,0.44999998807907104,1.6573295593261719,12.0,1.786
113,0.36000001430511475,1.655917763710022,8.0,1.756
114,0.4000000059604645,1.7103930711746216,8.0,1.714
115,0.4099999964237213,1.7660622596740723,8.0,1.682
116,0.38999998569488525,1.6449486017227173,4.0,1.65
117,0.36000001430511475,1.6265252828598022,8.0,1.618
118,0.3700000047683716,1.6962635517120361,8.0,1.596
119,0.38999998569488525,1.7154253721237183,4.0,1.562
120,0.4099999964237213,1.6340954303741455,0.0,1.716
121,0.36000001430511475,1.8012948036193848,8.0,1.698
122,0.36000001430511475,1.6335798501968384,4.0,1.654
123,0.3700000047683716,1.7407493591308594,0.0,1.772
124,0.38999998569488525,1.6509279012680054,8.0,1.738
125,0.3799999952316284,1.659326195716858,4.0,1.702
126,0.3799999952316284,1.6736918687820435,0.0,1.836
127,0.2800000011920929,1.8143116235733032,12.0,1.778
128,0.3100000023841858,1.7395527362823486,4.0,1.736
129,0.3400000035762787,1.701501488685608,4.0,1.698
130,0.2800000011920929,1.694717288017273,12.0,1.662
131,0.4099999964237213,1.7176079750061035,8.0,1.618
132,0.38999998569488525,1.753158688545227,0.0,1.748
133,0.3100000023841858,1.8566137552261353,12.0,1.702
134,0.3499999940395355,1.69779634475708,8.0,1.684
135,0.3400000035762787,1.698301076889038,8.0,1.634
136,0.36000001430511475,1.6410499811172485,8.0,1.588
137,0.38999998569488525,1.7338159084320068,0.0,1.726
138,0.33000001311302185,1.7243621349334717,12.0,1.686
139,0.3499999940395355,1.748985767364502,8.0,1.64
140,0.33000001311302185,1.7136842012405396,0.0,1.782
141,0.3499999940395355,1.7615814208984375,8.0,1.722
142,0.3799999952316284,1.751582145690918,0.0,1.842
143,0.4099999964237213,1.7388644218444824,8.0,1.804
144,0.4000000059604645,1.7368589639663696,8.0,1.762
145,0.28999999165534973,1.7525248527526855,4.0,1.72
146,0.28999999165534973,1.7822990417480469,16.0,1.672
147,0.4099999964237213,1.6893134117126465,12.0,1.628
148,0.38999998569488525,1.6423283815383911,4.0,1.616
149,0.2800000011920929,1.8472830057144165,0.0,1.752
150,0.3499999940395355,1.594516396522522,8.0,1.708
151,0.3799999952316284,1.650679588317871,8.0,1.678
152,0.4300000071525574,1.6414942741394043,8.0,1.64
153,0.3499999940395355,1.7887794971466064,0.0,1.774
154,0.36000001430511475,1.6826740503311157,12.0,1.726
155,0.38999998569488525,1.5544066429138184,8.0,1.694
156,0.4099999964237213,1.730940818786621,8.0,1.662
157,0.36000001430511475,1.6492847204208374,4.0,1.624
158,0.3700000047683716,1.6976954936981201,0.0,1.77
159,0.3400000035762787,1.6827952861785889,4.0,1.75
160,0.3199999928474426,1.8069124221801758,4.0,1.71
