Round,Accuracy,Loss,Dropped Client Ratio
1,0.10440000087022781,2.6202726936340333,44.0
2,0.10959999710321426,2.4646635246276856,36.0
3,0.1103999999165535,2.3778743076324464,48.0
4,0.10519999891519546,2.6019647407531736,40.0
5,0.11839999929070473,2.4537730503082273,44.0
6,0.09440000042319298,2.4458354091644288,52.0
7,0.08999999955296517,2.570131540298462,32.0
8,0.09759999886155128,2.5065176486968994,32.0
9,0.10039999946951866,2.493883991241455,44.0
10,0.09800000011920929,2.624957447052002,32.0
11,0.08439999923110009,2.400276346206665,52.0
12,0.10440000027418136,2.6055742931365966,32.0
13,0.11039999902248382,2.470129861831665,44.0
14,0.09400000140070915,2.4215128517150877,44.0
15,0.10039999976754188,2.4577423191070555,40.0
16,0.11320000112056733,2.329228286743164,56.0
17,0.10040000021457672,2.662638349533081,16.0
18,0.1228000009059906,2.3758003520965576,56.0
19,0.09920000001788139,2.5413957691192626,44.0
20,0.11159999966621399,2.3349666595458984,48.0
21,0.1003999999165535,2.489441947937012,48.0
22,0.0868000017106533,2.380240716934204,44.0
23,0.10879999935626984,2.6660977935791017,32.0
24,0.11240000084042549,2.6759336757659913,28.0
25,0.11799999803304673,2.407194766998291,40.0
26,0.11039999932050705,2.602739553451538,40.0
27,0.10200000062584877,2.489865961074829,52.0
28,0.09960000023245812,2.3893152618408204,60.0
29,0.09599999889731407,2.4099975872039794,48.0
30,0.08959999948740005,2.4630163669586183,36.0
31,0.08559999987483025,2.4538434886932374,36.0
32,0.10200000166893006,2.501832799911499,40.0
33,0.10359999909996986,2.5775204849243165,36.0
34,0.09439999997615814,2.53264741897583,36.0
35,0.08079999916255474,2.3499267292022705,64.0
36,0.09399999976158142,2.4207685947418214,44.0
37,0.10759999930858612,2.4638248348236083,32.0
38,0.09439999788999558,2.433260927200317,44.0
39,0.12440000116825103,2.371979246139526,60.0
40,0.09519999995827674,2.385548572540283,32.0
41,0.10480000197887421,2.7657932376861574,24.0
42,0.10239999994635582,2.353861856460571,52.0
43,0.12360000297427177,2.373924369812012,36.0
44,0.12879999965429306,2.567057504653931,32.0
45,0.10199999958276748,2.357196445465088,56.0
46,0.12080000162124634,2.3646278190612793,48.0
47,0.10479999959468841,2.3698222064971923,56.0
48,0.07279999956488609,2.46871600151062,28.0
49,0.11879999876022339,2.6413092041015624,40.0
50,0.09320000052452088,2.3723342037200927,44.0
51,0.09680000051856041,2.4587979316711426,40.0
52,0.11440000042319298,2.3765410709381105,48.0
53,0.10880000025033951,2.4147352600097656,32.0
54,0.09799999967217446,2.611851091384888,44.0
55,0.10520000100135803,2.396654977798462,48.0
56,0.08679999962449074,2.590142879486084,44.0
57,0.10040000140666962,2.666435384750366,40.0
58,0.1103999999165535,2.3961677169799804,44.0
59,0.09519999921321869,2.580635175704956,32.0
60,0.1071999979019165,2.3735192966461183,36.0
61,0.1275999990105629,2.3345724964141845,60.0
62,0.11240000128746033,2.4688269805908205,36.0
63,0.13920000061392784,2.468907804489136,20.0
