Round,Accuracy,Loss,Dropped Client Ratio
1,0.09720000147819519,2.386638422012329,52.0
2,0.10000000044703483,2.6013775062561035,48.0
3,0.0895999988913536,2.400313262939453,64.0
4,0.10880000114440919,2.45129189491272,60.0
5,0.08319999992847443,2.5389445400238038,64.0
6,0.11159999996423721,2.33292950630188,64.0
7,0.1052000005543232,2.4233851528167722,68.0
8,0.09599999934434891,2.426333951950073,52.0
9,0.11879999905824662,2.424888858795166,52.0
10,0.08679999992251396,2.5860569667816162,64.0
11,0.09640000030398369,2.8483270835876464,60.0
12,0.1091999988257885,2.4498557376861574,44.0
13,0.10719999805092811,2.498027744293213,68.0
14,0.119200000166893,2.5332674312591554,52.0
15,0.0992000000923872,2.5071609306335447,64.0
16,0.10080000072717667,2.4707876300811766,56.0
17,0.09760000169277191,2.698118419647217,64.0
18,0.09960000023245812,2.8531935691833494,64.0
19,0.10879999995231629,2.6422757720947265,40.0
20,0.08159999951720237,2.640566520690918,52.0
21,0.10760000050067901,2.510740432739258,24.0
22,0.10839999854564666,2.5984403133392333,60.0
23,0.10280000001192093,3.067145824432373,44.0
24,0.11440000087022781,2.613150329589844,56.0
25,0.1135999982059002,2.5291168880462647,60.0
26,0.10080000162124633,2.5868131637573244,32.0
27,0.10480000078678131,2.54832612991333,56.0
28,0.11679999992251396,2.458091726303101,68.0
29,0.1083999988436699,2.6297613430023192,56.0
30,0.10040000140666962,2.8486351585388183,44.0
31,0.11320000141859055,2.556108512878418,72.0
32,0.11160000130534171,2.49273627281189,64.0
33,0.1052000005543232,2.8271943664550783,56.0
34,0.09680000059306622,2.651127128601074,60.0
35,0.11279999986290931,2.8436263847351073,52.0
36,0.11160000145435334,2.6690016651153563,68.0
37,0.09839999943971633,2.563926239013672,56.0
38,0.11240000203251839,2.4073056030273436,72.0
39,0.1015999998152256,2.8493340492248533,68.0
40,0.1143999993801117,2.772139768600464,52.0
41,0.11159999936819076,2.844292888641357,36.0
42,0.1044000005722046,2.8508654117584227,56.0
43,0.09600000113248824,2.5427695751190185,64.0
44,0.11000000014901161,2.753449001312256,64.0
45,0.09120000064373017,2.594000148773193,80.0
46,0.09560000002384186,2.9411814403533936,52.0
47,0.1051999992132187,2.854561939239502,52.0
48,0.1080000001192093,2.6246267986297607,64.0
49,0.10160000056028366,2.672694272994995,56.0
50,0.09319999992847443,2.92740927696228,52.0
